#islsrc,bkg,rms,ra_str,dec_str,ra_deg,ra_deg_err,dec_deg,dec_deg_err,peak,peak_error,S,S_err,a,a_err,b,b_err,pa,pa_err,flags
(3005;00),"0,000001","0,000007",01:28:24.00,-73:30:12.81,22.09999,1.13e-05,-73.5035578,1.05e-05,0.000508,"0,000007",0.000535,"0,000007",6.75,0.01,6.13,0.01,-67.1,0.1,0
(3007;00),"-0,000003",1.2e-05,01:36:40.20,-73:29:31.15,24.1674959,2.9e-05,-73.4919866,2.59e-05,0.000392,1.2e-05,0.000419,1.3e-05,7.04,0.04,5.96,0.03,-68.0,0.2,0
(3011;00),"-0,000001","0,000008",01:33:40.32,-73:29:53.04,23.418014,2.28e-05,-73.4980677,2.11e-05,0.000294,"0,000008",0.000298,"0,000008",6.47,0.03,6.15,0.03,-68.9,0.4,0
(3013;00),"-0,000002","0,000006",01:26:46.14,-73:30:07.55,21.6922456,2.89e-05,-73.5020984,3.22e-05,0.000165,"0,000006",0.000209,"0,000007",7.34,0.03,6.77,0.03,16.8,0.3,0
(3016;00),"-0,000002","0,000008",01:22:19.22,-73:29:48.53,20.5800629,5.1e-06,-73.4968128,6.1e-06,0.001305,"0,000007",0.002027,1.2e-05,8.38,0.01,7.27,0.01,24.8,0.0,0
(3016;01),"-0,000002","0,000008",01:22:16.09,-73:29:55.36,20.5670244,5.1e-06,-73.4987124,6.1e-06,0.000168,"0,000007",0.000436,1.9e-05,11.96,0.0,8.53,0.0,-76.9,0.0,0
(3027;00),"0,000001","0,000006",01:24:28.45,-73:29:58.57,21.1185298,1.45e-05,-73.4996032,1.37e-05,0.000362,"0,000006",0.000376,"0,000007",6.75,0.02,6.05,0.02,-67.5,0.1,0
(3029;00),"0,000001","0,000007",01:32:52.58,-73:29:48.53,23.2190856,1.44e-05,-73.4968153,1.29e-05,0.000431,"0,000007",0.000441,"0,000008",6.66,0.02,6.03,0.02,-67.3,0.1,0
(3035;00),"-0,000002","0,000008",01:23:01.74,-73:29:44.58,20.7572355,3.8e-06,-73.4957168,3.7e-06,0.001895,"0,000007",0.002753,1.1e-05,8.18,0.01,6.97,0.01,-58.7,0.0,0
(3039;00),-0.0,"0,000008",01:25:39.16,-73:29:49.17,21.4131554,2.56e-05,-73.4969909,1.16e-05,0.001148,3.6e-05,0.002426,7.6e-05,12.52,0.05,6.62,0.01,-68.9,0.0,0
(3039;01),"-0,000001","0,000008",01:25:41.39,-73:29:51.15,21.4224611,2.56e-05,-73.4975409,1.16e-05,0.000844,3.6e-05,0.001558,6.6e-05,8.56,0.05,8.46,0.01,21.1,0.0,0
(3039;02),"0,000001","0,000008",01:25:31.67,-73:29:39.85,21.3819465,2.56e-05,-73.494403,1.16e-05,0.000274,3.6e-05,0.000576,7.5e-05,9.25,0.05,8.92,0.01,22.6,0.0,0
(3056;00),"0,000007","0,000007",01:32:06.05,-73:29:33.91,23.0251899,8.7e-06,-73.4927526,"0,000007",0.000815,"0,000007",0.001006,"0,000009",7.81,0.01,6.2,0.01,-67.4,0.0,0
(3056;01),"0,000007","0,000008",01:32:09.50,-73:29:37.79,23.0395669,8.7e-06,-73.49383,"0,000007",0.000337,"0,000007",0.000345,"0,000007",6.78,0.01,5.92,0.01,-67.9,0.0,0
(3063;00),-0.0,1.1e-05,01:19:30.40,-73:29:06.41,19.8766703,4.2e-06,-73.4851142,"0,000004",0.002203,1.1e-05,0.002284,1.2e-05,6.78,0.0,6.0,0.0,-67.2,0.0,0
(3067;00),"0,000002","0,000006",01:24:43.53,-73:29:37.01,21.1813747,4.06e-05,-73.4936149,3.94e-05,0.000122,"0,000006",0.000126,"0,000006",6.6,0.05,6.11,0.04,-68.4,0.4,0
